candidate_id,stage,model,scenario_id,base_scenario_id,run_id,artifact_path,ai_generated,selection_status,technical_validation,license_status,notes
AIG-01995,slm_generation,llama-codellama-13b,create_an_aws_vpc_resource_with_a_subnet_and_assoc_with_security_detailed_few_shot,create_an_aws_vpc_resource_with_a_subnet_and_assoc,run_5,slm/pipeline_artifacts/generate___llama-codellama-13b__5_/artifacts/llama-codellama-13b/create_an_aws_vpc_resource_with_a_subnet_and_assoc_with_security_detailed_few_shot/run_5/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01996,slm_generation,llama-codellama-13b,create_an_aws_vpc_resource_with_a_subnet_and_assoc_with_security_detailed_zero_shot,create_an_aws_vpc_resource_with_a_subnet_and_assoc,run_5,slm/pipeline_artifacts/generate___llama-codellama-13b__5_/artifacts/llama-codellama-13b/create_an_aws_vpc_resource_with_a_subnet_and_assoc_with_security_detailed_zero_shot/run_5/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01997,slm_generation,llama-codellama-13b,create_an_aws_vpc_resource_with_a_subnet_and_assoc_without_security_few_shot,create_an_aws_vpc_resource_with_a_subnet_and_assoc,run_5,slm/pipeline_artifacts/generate___llama-codellama-13b__5_/artifacts/llama-codellama-13b/create_an_aws_vpc_resource_with_a_subnet_and_assoc_without_security_few_shot/run_5/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01998,slm_generation,llama-codellama-13b,create_an_aws_vpc_resource_with_a_subnet_and_assoc_without_security_zero_shot,create_an_aws_vpc_resource_with_a_subnet_and_assoc,run_5,slm/pipeline_artifacts/generate___llama-codellama-13b__5_/artifacts/llama-codellama-13b/create_an_aws_vpc_resource_with_a_subnet_and_assoc_without_security_zero_shot/run_5/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-01999,slm_generation,llama-codellama-13b,create_an_aws_vpc_resource_with_an_example_cidr_bl_with_security_basic_few_shot,create_an_aws_vpc_resource_with_an_example_cidr_bl,run_5,slm/pipeline_artifacts/generate___llama-codellama-13b__5_/artifacts/llama-codellama-13b/create_an_aws_vpc_resource_with_an_example_cidr_bl_with_security_basic_few_shot/run_5/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02000,slm_generation,llama-codellama-13b,create_an_aws_vpc_resource_with_an_example_cidr_bl_with_security_basic_zero_shot,create_an_aws_vpc_resource_with_an_example_cidr_bl,run_5,slm/pipeline_artifacts/generate___llama-codellama-13b__5_/artifacts/llama-codellama-13b/create_an_aws_vpc_resource_with_an_example_cidr_bl_with_security_basic_zero_shot/run_5/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02001,slm_generation,llama-codellama-13b,create_an_aws_vpc_resource_with_an_example_cidr_bl_with_security_detailed_few_shot,create_an_aws_vpc_resource_with_an_example_cidr_bl,run_5,slm/pipeline_artifacts/generate___llama-codellama-13b__5_/artifacts/llama-codellama-13b/create_an_aws_vpc_resource_with_an_example_cidr_bl_with_security_detailed_few_shot/run_5/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02002,slm_generation,llama-codellama-13b,create_an_aws_vpc_resource_with_an_example_cidr_bl_with_security_detailed_zero_shot,create_an_aws_vpc_resource_with_an_example_cidr_bl,run_5,slm/pipeline_artifacts/generate___llama-codellama-13b__5_/artifacts/llama-codellama-13b/create_an_aws_vpc_resource_with_an_example_cidr_bl_with_security_detailed_zero_shot/run_5/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02003,slm_generation,llama-codellama-13b,create_an_aws_vpc_resource_with_an_example_cidr_bl_without_security_few_shot,create_an_aws_vpc_resource_with_an_example_cidr_bl,run_5,slm/pipeline_artifacts/generate___llama-codellama-13b__5_/artifacts/llama-codellama-13b/create_an_aws_vpc_resource_with_an_example_cidr_bl_without_security_few_shot/run_5/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02004,slm_generation,llama-codellama-13b,create_an_aws_vpc_resource_with_an_example_cidr_bl_without_security_zero_shot,create_an_aws_vpc_resource_with_an_example_cidr_bl,run_5,slm/pipeline_artifacts/generate___llama-codellama-13b__5_/artifacts/llama-codellama-13b/create_an_aws_vpc_resource_with_an_example_cidr_bl_without_security_zero_shot/run_5/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02005,slm_generation,llama-codellama-13b,create_an_aws_vpc_resource_with_an_internet_gatewa_with_security_basic_few_shot,create_an_aws_vpc_resource_with_an_internet_gatewa,run_5,slm/pipeline_artifacts/generate___llama-codellama-13b__5_/artifacts/llama-codellama-13b/create_an_aws_vpc_resource_with_an_internet_gatewa_with_security_basic_few_shot/run_5/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02006,slm_generation,llama-codellama-13b,create_an_aws_vpc_resource_with_an_internet_gatewa_with_security_basic_zero_shot,create_an_aws_vpc_resource_with_an_internet_gatewa,run_5,slm/pipeline_artifacts/generate___llama-codellama-13b__5_/artifacts/llama-codellama-13b/create_an_aws_vpc_resource_with_an_internet_gatewa_with_security_basic_zero_shot/run_5/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02007,slm_generation,llama-codellama-13b,create_an_aws_vpc_resource_with_an_internet_gatewa_with_security_detailed_few_shot,create_an_aws_vpc_resource_with_an_internet_gatewa,run_5,slm/pipeline_artifacts/generate___llama-codellama-13b__5_/artifacts/llama-codellama-13b/create_an_aws_vpc_resource_with_an_internet_gatewa_with_security_detailed_few_shot/run_5/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02008,slm_generation,llama-codellama-13b,create_an_aws_vpc_resource_with_an_internet_gatewa_with_security_detailed_zero_shot,create_an_aws_vpc_resource_with_an_internet_gatewa,run_5,slm/pipeline_artifacts/generate___llama-codellama-13b__5_/artifacts/llama-codellama-13b/create_an_aws_vpc_resource_with_an_internet_gatewa_with_security_detailed_zero_shot/run_5/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02009,slm_generation,llama-codellama-13b,create_an_aws_vpc_resource_with_an_internet_gatewa_without_security_few_shot,create_an_aws_vpc_resource_with_an_internet_gatewa,run_5,slm/pipeline_artifacts/generate___llama-codellama-13b__5_/artifacts/llama-codellama-13b/create_an_aws_vpc_resource_with_an_internet_gatewa_without_security_few_shot/run_5/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02010,slm_generation,llama-codellama-13b,create_an_aws_vpc_resource_with_an_internet_gatewa_without_security_zero_shot,create_an_aws_vpc_resource_with_an_internet_gatewa,run_5,slm/pipeline_artifacts/generate___llama-codellama-13b__5_/artifacts/llama-codellama-13b/create_an_aws_vpc_resource_with_an_internet_gatewa_without_security_zero_shot/run_5/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02011,slm_generation,llama-codellama-13b,create_an_aws_vpc_resource_with_one_public_subnet_with_security_basic_few_shot,create_an_aws_vpc_resource_with_one_public_subnet,run_5,slm/pipeline_artifacts/generate___llama-codellama-13b__5_/artifacts/llama-codellama-13b/create_an_aws_vpc_resource_with_one_public_subnet_with_security_basic_few_shot/run_5/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02012,slm_generation,llama-codellama-13b,create_an_aws_vpc_resource_with_one_public_subnet_with_security_basic_zero_shot,create_an_aws_vpc_resource_with_one_public_subnet,run_5,slm/pipeline_artifacts/generate___llama-codellama-13b__5_/artifacts/llama-codellama-13b/create_an_aws_vpc_resource_with_one_public_subnet_with_security_basic_zero_shot/run_5/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02013,slm_generation,llama-codellama-13b,create_an_aws_vpc_resource_with_one_public_subnet_with_security_detailed_few_shot,create_an_aws_vpc_resource_with_one_public_subnet,run_5,slm/pipeline_artifacts/generate___llama-codellama-13b__5_/artifacts/llama-codellama-13b/create_an_aws_vpc_resource_with_one_public_subnet_with_security_detailed_few_shot/run_5/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02014,slm_generation,llama-codellama-13b,create_an_aws_vpc_resource_with_one_public_subnet_with_security_detailed_zero_shot,create_an_aws_vpc_resource_with_one_public_subnet,run_5,slm/pipeline_artifacts/generate___llama-codellama-13b__5_/artifacts/llama-codellama-13b/create_an_aws_vpc_resource_with_one_public_subnet_with_security_detailed_zero_shot/run_5/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02015,slm_generation,llama-codellama-13b,create_an_aws_vpc_resource_with_one_public_subnet_without_security_few_shot,create_an_aws_vpc_resource_with_one_public_subnet,run_5,slm/pipeline_artifacts/generate___llama-codellama-13b__5_/artifacts/llama-codellama-13b/create_an_aws_vpc_resource_with_one_public_subnet_without_security_few_shot/run_5/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02016,slm_generation,llama-codellama-13b,create_an_aws_vpc_resource_with_one_public_subnet_without_security_zero_shot,create_an_aws_vpc_resource_with_one_public_subnet,run_5,slm/pipeline_artifacts/generate___llama-codellama-13b__5_/artifacts/llama-codellama-13b/create_an_aws_vpc_resource_with_one_public_subnet_without_security_zero_shot/run_5/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02017,slm_generation,llama-codellama-13b,create_an_aws_vpc_with_an_egress_only_internet_gat_with_security_basic_few_shot,create_an_aws_vpc_with_an_egress_only_internet_gat,run_5,slm/pipeline_artifacts/generate___llama-codellama-13b__5_/artifacts/llama-codellama-13b/create_an_aws_vpc_with_an_egress_only_internet_gat_with_security_basic_few_shot/run_5/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02018,slm_generation,llama-codellama-13b,create_an_aws_vpc_with_an_egress_only_internet_gat_with_security_basic_zero_shot,create_an_aws_vpc_with_an_egress_only_internet_gat,run_5,slm/pipeline_artifacts/generate___llama-codellama-13b__5_/artifacts/llama-codellama-13b/create_an_aws_vpc_with_an_egress_only_internet_gat_with_security_basic_zero_shot/run_5/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02019,slm_generation,llama-codellama-13b,create_an_aws_vpc_with_an_egress_only_internet_gat_with_security_detailed_few_shot,create_an_aws_vpc_with_an_egress_only_internet_gat,run_5,slm/pipeline_artifacts/generate___llama-codellama-13b__5_/artifacts/llama-codellama-13b/create_an_aws_vpc_with_an_egress_only_internet_gat_with_security_detailed_few_shot/run_5/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02020,slm_generation,llama-codellama-13b,create_an_aws_vpc_with_an_egress_only_internet_gat_with_security_detailed_zero_shot,create_an_aws_vpc_with_an_egress_only_internet_gat,run_5,slm/pipeline_artifacts/generate___llama-codellama-13b__5_/artifacts/llama-codellama-13b/create_an_aws_vpc_with_an_egress_only_internet_gat_with_security_detailed_zero_shot/run_5/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02021,slm_generation,llama-codellama-13b,create_an_aws_vpc_with_an_egress_only_internet_gat_without_security_few_shot,create_an_aws_vpc_with_an_egress_only_internet_gat,run_5,slm/pipeline_artifacts/generate___llama-codellama-13b__5_/artifacts/llama-codellama-13b/create_an_aws_vpc_with_an_egress_only_internet_gat_without_security_few_shot/run_5/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02022,slm_generation,llama-codellama-13b,create_an_aws_vpc_with_an_egress_only_internet_gat_without_security_zero_shot,create_an_aws_vpc_with_an_egress_only_internet_gat,run_5,slm/pipeline_artifacts/generate___llama-codellama-13b__5_/artifacts/llama-codellama-13b/create_an_aws_vpc_with_an_egress_only_internet_gat_without_security_zero_shot/run_5/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02023,slm_generation,llama-codellama-13b,create_s3_bucket_with_bucket_name_mybucket_and_set_with_security_basic_few_shot,create_s3_bucket_with_bucket_name_mybucket_and_set,run_5,slm/pipeline_artifacts/generate___llama-codellama-13b__5_/artifacts/llama-codellama-13b/create_s3_bucket_with_bucket_name_mybucket_and_set_with_security_basic_few_shot/run_5/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02024,slm_generation,llama-codellama-13b,create_s3_bucket_with_bucket_name_mybucket_and_set_with_security_basic_zero_shot,create_s3_bucket_with_bucket_name_mybucket_and_set,run_5,slm/pipeline_artifacts/generate___llama-codellama-13b__5_/artifacts/llama-codellama-13b/create_s3_bucket_with_bucket_name_mybucket_and_set_with_security_basic_zero_shot/run_5/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02025,slm_generation,llama-codellama-13b,create_s3_bucket_with_bucket_name_mybucket_and_set_with_security_detailed_few_shot,create_s3_bucket_with_bucket_name_mybucket_and_set,run_5,slm/pipeline_artifacts/generate___llama-codellama-13b__5_/artifacts/llama-codellama-13b/create_s3_bucket_with_bucket_name_mybucket_and_set_with_security_detailed_few_shot/run_5/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02026,slm_generation,llama-codellama-13b,create_s3_bucket_with_bucket_name_mybucket_and_set_with_security_detailed_zero_shot,create_s3_bucket_with_bucket_name_mybucket_and_set,run_5,slm/pipeline_artifacts/generate___llama-codellama-13b__5_/artifacts/llama-codellama-13b/create_s3_bucket_with_bucket_name_mybucket_and_set_with_security_detailed_zero_shot/run_5/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02027,slm_generation,llama-codellama-13b,create_s3_bucket_with_bucket_name_mybucket_and_set_without_security_few_shot,create_s3_bucket_with_bucket_name_mybucket_and_set,run_5,slm/pipeline_artifacts/generate___llama-codellama-13b__5_/artifacts/llama-codellama-13b/create_s3_bucket_with_bucket_name_mybucket_and_set_without_security_few_shot/run_5/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02028,slm_generation,llama-codellama-13b,create_s3_bucket_with_bucket_name_mybucket_and_set_without_security_zero_shot,create_s3_bucket_with_bucket_name_mybucket_and_set,run_5,slm/pipeline_artifacts/generate___llama-codellama-13b__5_/artifacts/llama-codellama-13b/create_s3_bucket_with_bucket_name_mybucket_and_set_without_security_zero_shot/run_5/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02029,slm_generation,llama-codellama-13b,establishes_a_vpc_peering_connection_between_two_a_with_security_basic_few_shot,establishes_a_vpc_peering_connection_between_two_a,run_5,slm/pipeline_artifacts/generate___llama-codellama-13b__5_/artifacts/llama-codellama-13b/establishes_a_vpc_peering_connection_between_two_a_with_security_basic_few_shot/run_5/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02030,slm_generation,llama-codellama-13b,establishes_a_vpc_peering_connection_between_two_a_with_security_basic_zero_shot,establishes_a_vpc_peering_connection_between_two_a,run_5,slm/pipeline_artifacts/generate___llama-codellama-13b__5_/artifacts/llama-codellama-13b/establishes_a_vpc_peering_connection_between_two_a_with_security_basic_zero_shot/run_5/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02031,slm_generation,llama-codellama-13b,establishes_a_vpc_peering_connection_between_two_a_with_security_detailed_few_shot,establishes_a_vpc_peering_connection_between_two_a,run_5,slm/pipeline_artifacts/generate___llama-codellama-13b__5_/artifacts/llama-codellama-13b/establishes_a_vpc_peering_connection_between_two_a_with_security_detailed_few_shot/run_5/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02032,slm_generation,llama-codellama-13b,establishes_a_vpc_peering_connection_between_two_a_with_security_detailed_zero_shot,establishes_a_vpc_peering_connection_between_two_a,run_5,slm/pipeline_artifacts/generate___llama-codellama-13b__5_/artifacts/llama-codellama-13b/establishes_a_vpc_peering_connection_between_two_a_with_security_detailed_zero_shot/run_5/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02033,slm_generation,llama-codellama-13b,establishes_a_vpc_peering_connection_between_two_a_without_security_few_shot,establishes_a_vpc_peering_connection_between_two_a,run_5,slm/pipeline_artifacts/generate___llama-codellama-13b__5_/artifacts/llama-codellama-13b/establishes_a_vpc_peering_connection_between_two_a_without_security_few_shot/run_5/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02034,slm_generation,llama-codellama-13b,establishes_a_vpc_peering_connection_between_two_a_without_security_zero_shot,establishes_a_vpc_peering_connection_between_two_a,run_5,slm/pipeline_artifacts/generate___llama-codellama-13b__5_/artifacts/llama-codellama-13b/establishes_a_vpc_peering_connection_between_two_a_without_security_zero_shot/run_5/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02035,slm_generation,llama-codellama-13b,set_up_a_vpc_in_the_aws_region_with_two_subnets_in_with_security_basic_few_shot,set_up_a_vpc_in_the_aws_region_with_two_subnets_in,run_5,slm/pipeline_artifacts/generate___llama-codellama-13b__5_/artifacts/llama-codellama-13b/set_up_a_vpc_in_the_aws_region_with_two_subnets_in_with_security_basic_few_shot/run_5/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02036,slm_generation,llama-codellama-13b,set_up_a_vpc_in_the_aws_region_with_two_subnets_in_with_security_basic_zero_shot,set_up_a_vpc_in_the_aws_region_with_two_subnets_in,run_5,slm/pipeline_artifacts/generate___llama-codellama-13b__5_/artifacts/llama-codellama-13b/set_up_a_vpc_in_the_aws_region_with_two_subnets_in_with_security_basic_zero_shot/run_5/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02037,slm_generation,llama-codellama-13b,set_up_a_vpc_in_the_aws_region_with_two_subnets_in_with_security_detailed_few_shot,set_up_a_vpc_in_the_aws_region_with_two_subnets_in,run_5,slm/pipeline_artifacts/generate___llama-codellama-13b__5_/artifacts/llama-codellama-13b/set_up_a_vpc_in_the_aws_region_with_two_subnets_in_with_security_detailed_few_shot/run_5/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02038,slm_generation,llama-codellama-13b,set_up_a_vpc_in_the_aws_region_with_two_subnets_in_with_security_detailed_zero_shot,set_up_a_vpc_in_the_aws_region_with_two_subnets_in,run_5,slm/pipeline_artifacts/generate___llama-codellama-13b__5_/artifacts/llama-codellama-13b/set_up_a_vpc_in_the_aws_region_with_two_subnets_in_with_security_detailed_zero_shot/run_5/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02039,slm_generation,llama-codellama-13b,set_up_a_vpc_in_the_aws_region_with_two_subnets_in_without_security_few_shot,set_up_a_vpc_in_the_aws_region_with_two_subnets_in,run_5,slm/pipeline_artifacts/generate___llama-codellama-13b__5_/artifacts/llama-codellama-13b/set_up_a_vpc_in_the_aws_region_with_two_subnets_in_without_security_few_shot/run_5/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02040,slm_generation,llama-codellama-13b,set_up_a_vpc_in_the_aws_region_with_two_subnets_in_without_security_zero_shot,set_up_a_vpc_in_the_aws_region_with_two_subnets_in,run_5,slm/pipeline_artifacts/generate___llama-codellama-13b__5_/artifacts/llama-codellama-13b/set_up_a_vpc_in_the_aws_region_with_two_subnets_in_without_security_zero_shot/run_5/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02041,slm_generation,llama-magicoder-s-cl-7b,configures_aws_as_the_cloud_provider_it_defines_an_with_security_basic_few_shot,configures_aws_as_the_cloud_provider_it_defines_an,run_1,slm/pipeline_artifacts/generate___llama-magicoder-s-cl-7b__1_/artifacts/llama-magicoder-s-cl-7b/configures_aws_as_the_cloud_provider_it_defines_an_with_security_basic_few_shot/run_1/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02042,slm_generation,llama-magicoder-s-cl-7b,configures_aws_as_the_cloud_provider_it_defines_an_with_security_basic_zero_shot,configures_aws_as_the_cloud_provider_it_defines_an,run_1,slm/pipeline_artifacts/generate___llama-magicoder-s-cl-7b__1_/artifacts/llama-magicoder-s-cl-7b/configures_aws_as_the_cloud_provider_it_defines_an_with_security_basic_zero_shot/run_1/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02043,slm_generation,llama-magicoder-s-cl-7b,configures_aws_as_the_cloud_provider_it_defines_an_with_security_detailed_few_shot,configures_aws_as_the_cloud_provider_it_defines_an,run_1,slm/pipeline_artifacts/generate___llama-magicoder-s-cl-7b__1_/artifacts/llama-magicoder-s-cl-7b/configures_aws_as_the_cloud_provider_it_defines_an_with_security_detailed_few_shot/run_1/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02044,slm_generation,llama-magicoder-s-cl-7b,configures_aws_as_the_cloud_provider_it_defines_an_with_security_detailed_zero_shot,configures_aws_as_the_cloud_provider_it_defines_an,run_1,slm/pipeline_artifacts/generate___llama-magicoder-s-cl-7b__1_/artifacts/llama-magicoder-s-cl-7b/configures_aws_as_the_cloud_provider_it_defines_an_with_security_detailed_zero_shot/run_1/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02045,slm_generation,llama-magicoder-s-cl-7b,configures_aws_as_the_cloud_provider_it_defines_an_without_security_few_shot,configures_aws_as_the_cloud_provider_it_defines_an,run_1,slm/pipeline_artifacts/generate___llama-magicoder-s-cl-7b__1_/artifacts/llama-magicoder-s-cl-7b/configures_aws_as_the_cloud_provider_it_defines_an_without_security_few_shot/run_1/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02046,slm_generation,llama-magicoder-s-cl-7b,configures_aws_as_the_cloud_provider_it_defines_an_without_security_zero_shot,configures_aws_as_the_cloud_provider_it_defines_an,run_1,slm/pipeline_artifacts/generate___llama-magicoder-s-cl-7b__1_/artifacts/llama-magicoder-s-cl-7b/configures_aws_as_the_cloud_provider_it_defines_an_without_security_zero_shot/run_1/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02047,slm_generation,llama-magicoder-s-cl-7b,create_a_s3_bucket_and_a_second_s3_bucket_then_cre_with_security_basic_few_shot,create_a_s3_bucket_and_a_second_s3_bucket_then_cre,run_1,slm/pipeline_artifacts/generate___llama-magicoder-s-cl-7b__1_/artifacts/llama-magicoder-s-cl-7b/create_a_s3_bucket_and_a_second_s3_bucket_then_cre_with_security_basic_few_shot/run_1/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02048,slm_generation,llama-magicoder-s-cl-7b,create_a_s3_bucket_and_a_second_s3_bucket_then_cre_with_security_basic_zero_shot,create_a_s3_bucket_and_a_second_s3_bucket_then_cre,run_1,slm/pipeline_artifacts/generate___llama-magicoder-s-cl-7b__1_/artifacts/llama-magicoder-s-cl-7b/create_a_s3_bucket_and_a_second_s3_bucket_then_cre_with_security_basic_zero_shot/run_1/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02049,slm_generation,llama-magicoder-s-cl-7b,create_a_s3_bucket_and_a_second_s3_bucket_then_cre_with_security_detailed_few_shot,create_a_s3_bucket_and_a_second_s3_bucket_then_cre,run_1,slm/pipeline_artifacts/generate___llama-magicoder-s-cl-7b__1_/artifacts/llama-magicoder-s-cl-7b/create_a_s3_bucket_and_a_second_s3_bucket_then_cre_with_security_detailed_few_shot/run_1/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02050,slm_generation,llama-magicoder-s-cl-7b,create_a_s3_bucket_and_a_second_s3_bucket_then_cre_with_security_detailed_zero_shot,create_a_s3_bucket_and_a_second_s3_bucket_then_cre,run_1,slm/pipeline_artifacts/generate___llama-magicoder-s-cl-7b__1_/artifacts/llama-magicoder-s-cl-7b/create_a_s3_bucket_and_a_second_s3_bucket_then_cre_with_security_detailed_zero_shot/run_1/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02051,slm_generation,llama-magicoder-s-cl-7b,create_a_s3_bucket_and_a_second_s3_bucket_then_cre_without_security_few_shot,create_a_s3_bucket_and_a_second_s3_bucket_then_cre,run_1,slm/pipeline_artifacts/generate___llama-magicoder-s-cl-7b__1_/artifacts/llama-magicoder-s-cl-7b/create_a_s3_bucket_and_a_second_s3_bucket_then_cre_without_security_few_shot/run_1/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02052,slm_generation,llama-magicoder-s-cl-7b,create_a_s3_bucket_and_a_second_s3_bucket_then_cre_without_security_zero_shot,create_a_s3_bucket_and_a_second_s3_bucket_then_cre,run_1,slm/pipeline_artifacts/generate___llama-magicoder-s-cl-7b__1_/artifacts/llama-magicoder-s-cl-7b/create_a_s3_bucket_and_a_second_s3_bucket_then_cre_without_security_zero_shot/run_1/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02053,slm_generation,llama-magicoder-s-cl-7b,create_a_s3_bucket_and_an_example_public_access_bl_with_security_basic_few_shot,create_a_s3_bucket_and_an_example_public_access_bl,run_1,slm/pipeline_artifacts/generate___llama-magicoder-s-cl-7b__1_/artifacts/llama-magicoder-s-cl-7b/create_a_s3_bucket_and_an_example_public_access_bl_with_security_basic_few_shot/run_1/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02054,slm_generation,llama-magicoder-s-cl-7b,create_a_s3_bucket_and_an_example_public_access_bl_with_security_basic_zero_shot,create_a_s3_bucket_and_an_example_public_access_bl,run_1,slm/pipeline_artifacts/generate___llama-magicoder-s-cl-7b__1_/artifacts/llama-magicoder-s-cl-7b/create_a_s3_bucket_and_an_example_public_access_bl_with_security_basic_zero_shot/run_1/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02055,slm_generation,llama-magicoder-s-cl-7b,create_a_s3_bucket_and_an_example_public_access_bl_with_security_detailed_few_shot,create_a_s3_bucket_and_an_example_public_access_bl,run_1,slm/pipeline_artifacts/generate___llama-magicoder-s-cl-7b__1_/artifacts/llama-magicoder-s-cl-7b/create_a_s3_bucket_and_an_example_public_access_bl_with_security_detailed_few_shot/run_1/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02056,slm_generation,llama-magicoder-s-cl-7b,create_a_s3_bucket_and_an_example_public_access_bl_with_security_detailed_zero_shot,create_a_s3_bucket_and_an_example_public_access_bl,run_1,slm/pipeline_artifacts/generate___llama-magicoder-s-cl-7b__1_/artifacts/llama-magicoder-s-cl-7b/create_a_s3_bucket_and_an_example_public_access_bl_with_security_detailed_zero_shot/run_1/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02057,slm_generation,llama-magicoder-s-cl-7b,create_a_s3_bucket_and_an_example_public_access_bl_without_security_few_shot,create_a_s3_bucket_and_an_example_public_access_bl,run_1,slm/pipeline_artifacts/generate___llama-magicoder-s-cl-7b__1_/artifacts/llama-magicoder-s-cl-7b/create_a_s3_bucket_and_an_example_public_access_bl_without_security_few_shot/run_1/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02058,slm_generation,llama-magicoder-s-cl-7b,create_a_s3_bucket_and_an_example_public_access_bl_without_security_zero_shot,create_a_s3_bucket_and_an_example_public_access_bl,run_1,slm/pipeline_artifacts/generate___llama-magicoder-s-cl-7b__1_/artifacts/llama-magicoder-s-cl-7b/create_a_s3_bucket_and_an_example_public_access_bl_without_security_zero_shot/run_1/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
AIG-02059,slm_generation,llama-magicoder-s-cl-7b,create_a_s3_bucket_with_bucket_name_mybucket_and_o_with_security_basic_few_shot,create_a_s3_bucket_with_bucket_name_mybucket_and_o,run_1,slm/pipeline_artifacts/generate___llama-magicoder-s-cl-7b__1_/artifacts/llama-magicoder-s-cl-7b/create_a_s3_bucket_with_bucket_name_mybucket_and_o_with_security_basic_few_shot/run_1/main.tf,True,CANDIDATE,PENDING,CONDITIONAL,
